,corporate_brand,material_type,level,date,snapshot_date,Brand_ΔFIP_%,Brand_Abs_Impact,Brand_MT_Abs_Impact,Net_vs_Abs_Ratio,Signal_SKU_%,Impact_from_Signal_%,Top_5_SKU_%,Plant_Concentration_%,Qty_Impact_%,Cost_Impact_%,Weighted_Dominance,Driver_Conflict_%,Avg_Persistence,Structural_Shift_Index,ProductType_Impact_%,Actionability_Index,Ownership_Clarity_Index,Explainability_Score
42,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-09-12,-0.2050480582196412,,2183664.342812772,0.2050480582196412,0.8951612903225806,3.2839591838749604,2.251360542237024,1.2653981781251462,1.0,-0.0,1.0,0.13693693693693693,0.2661290322580645,0.0018018018018018018,0.1838719770102087,7.393376128892986,1.0,1.2674797007657774
43,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-09-18,-0.5085609499386256,,6894700.127162314,0.5085609499386256,0.8578352180936996,1.230269369632768,0.7370763216370322,0.43358286466077045,1.0,-0.0,1.0,0.5141242937853108,0.7512116316639742,0.005649717514124294,0.2955718280528546,0.9068024215916309,1.0,0.6630050036144252
44,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-09-19,-0.14404746783973815,,3814551.9677199046,0.14404746783973815,0.8578352180936996,3.2935590796181557,2.9213092575097956,1.5028727068422614,1.0,-0.0,1.0,0.17890772128060264,0.4458804523424879,0.005649717514124294,1.0119634553937948,9.62150462944396,1.0,1.5265204719861478
45,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-09-26,0.07982561102565375,,1385613.565989259,0.07982561102565375,0.9248366013071896,7.164118022134887,6.068094538093419,2.4351440665271347,1.0,0.0,1.0,0.10247349823321555,0.23202614379084968,0.007067137809187279,1.2421870796251602,43.47254544037334,1.0,2.804906660553272
46,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-10-03,0.07931616874743047,,4703965.7151663825,0.07931616874743047,0.8919803600654664,7.4275868092731,4.164622099932426,2.8867704163743064,1.0,0.0,1.0,0.47889908256880737,0.630114566284779,0.005504587155963303,0.9192119091243206,30.933092175065326,1.0,2.0436448028753165
47,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-10-10,,,0.0,,0.919093851132686,,,,,,,0.0,0.0,0.0,,,,
48,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-10-17,0.1736290421734675,,6385895.128926343,0.1736290421734675,0.8687196110210696,3.9635740842254306,1.688750577799037,1.0451750844175405,1.0,0.0,1.0,0.5149253731343284,0.5786061588330632,0.0,0.9836290104397692,6.693488024884985,1.0,1.0422749474891448
49,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-10-24,0.3377711732783535,,4648426.222173113,0.3377711732783535,0.8206785137318255,1.3772281679507379,1.1087194687092412,0.6288306686872701,1.0,0.0,1.0,0.22440944881889763,0.5428109854604201,0.013779527559055118,0.7544082962361516,1.5269596826617438,1.0,0.789852892491774
50,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-10-31,-0.35232986189054905,,3504337.708353346,0.35232986189054905,0.8931419457735247,1.9130759958427548,1.010244798668055,0.3398582800621145,1.0,-0.0,1.0,0.1982142857142857,0.36363636363636365,0.007142857142857143,1.0973448281239344,1.9326750742568526,1.0,0.773475909897844
51,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-11-07,0.28909350290459934,,2775933.995837217,0.28909350290459934,0.8676236044657097,2.0230488478789352,1.2131936077893015,0.5185875211011349,1.0,0.0,1.0,0.4117647058823529,0.5885167464114832,0.011029411764705883,-3.6406523477337145,2.4543499304922354,1.0,0.8519441097823873
52,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-11-14,0.6966537484405236,,5882787.183905955,0.6966537484405236,0.8881789137380192,1.1645531617501401,0.5208101031598104,0.4141269134197238,1.0,0.0,1.0,0.18884892086330934,0.31309904153354634,0.007194244604316547,0.10164922926527854,0.6065110523061737,1.0,0.5740322414769167
53,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-11-19,0.5874176672262853,,9524411.675063927,0.5874176672262853,0.7852564102564102,0.9068023217413264,0.4026872242123817,0.33759968888751496,1.0,0.0,1.0,0.5551020408163265,0.8846153846153846,0.01020408163265306,0.9770432745301397,0.36515770985135776,1.0,0.5046646332746962
54,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-11-21,0.4439091996724726,,3267942.634017869,0.4439091996724726,0.8237179487179487,1.0940313617465696,0.7882903458920766,0.9102607643121758,1.0,0.0,1.0,0.1867704280155642,0.47275641025641024,0.013618677042801557,0.05029877141609824,0.8624143605679829,1.0,0.6605618648525571
55,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-11-28,0.02545349780128851,,1598037.191490488,0.02545349780128851,0.9435483870967742,34.67098946592439,17.486526295058525,5.798694470525246,1.0,0.0,1.0,0.17094017094017094,0.2645161290322581,0.003418803418803419,-0.02718281273220772,606.275168971584,1.0,7.380847077163195
56,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-12-05,-0.49204597920040516,,6246307.685316645,0.49204597920040516,0.8792822185970636,0.9093975583087008,0.7147113986538389,0.6653800978640622,1.0,-0.0,1.0,0.4972170686456401,0.6737357259380098,0.0018552875695732839,0.04735499385679001,0.6499568008311977,1.0,0.660055304431628
57,REVLIMID,FIN,BRAND_MATERIAL_TYPE,202612,2025-12-12,0.331260698324461,,4950321.769664428,0.331260698324461,0.8515497553017944,1.080700902539588,1.4950521650706445,1.2494404866848299,1.0,0.0,1.0,0.12835249042145594,0.2544861337683524,0.0,0.0024209507256162948,1.6157042241356105,1.0,0.9471236392745874
