,corp_brand_id,corporate_brand,material_type,level,date,snapshot_date,Brand_ΔFIP_%,Brand_Abs_Impact,Brand_MT_Abs_Impact,Net_vs_Abs_Ratio,Signal_SKU_%,Impact_from_Signal_%,Top_1_SKU_%,Top_5_SKU_%,Top_10_SKU_%,Plant_Concentration_%,Qty_Impact_%,Cost_Impact_%,Weighted_Dominance,Driver_Conflict_%,Avg_Persistence,Structural_Shift_Index,MaterialType_Impact_%,Actionability_Index,Ownership_Clarity_Index,Explainability_Score
606,00201790,All Other Pharmaceut,,BRAND,202712,2026-01-02,0.79,9335512.11,,57.42,54.36,78.39,20.42,42.08,55.54,44.82,26.84,74.13,-0.42,50.0,0.27,0.75,,32.99,47.29,39.49
607,00201790,All Other Pharmaceut,,BRAND,202712,2026-01-09,-7.8,13396883.14,,84.82,49.52,99.25,86.87,91.32,93.71,93.78,100.0,-0.0,1.0,20.85,0.23,0.0,,90.64,100.0,57.12
608,00201790,All Other Pharmaceut,,BRAND,202712,2026-01-16,-22.89,45872259.29,,65.11,46.29,56.92,18.44,60.28,75.15,35.9,100.0,-0.0,1.0,42.8,0.41,0.25,,34.31,100.0,44.0
609,00201790,All Other Pharmaceut,,BRAND,202712,2026-01-23,-23.9,46691947.15,,59.83,39.48,24.77,17.75,53.93,66.12,38.16,-3605.4,-14.05,0.84,43.19,0.67,2.93,,13.36,3591.35,39.59
610,00201790,All Other Pharmaceut,,BRAND,202712,2026-01-30,-6.87,10013888.98,,69.51,44.38,19.58,45.97,70.28,82.36,48.69,100.0,-0.0,1.0,22.45,0.43,3.39,,13.76,100.0,47.29
611,00201790,All Other Pharmaceut,,BRAND,202712,2026-02-06,0.85,12044144.1,,6.7,49.72,42.54,28.18,54.73,67.38,29.34,220.35,-120.35,0.84,25.2,0.35,0.0,,23.28,340.7,42.95
612,00201790,All Other Pharmaceut,,BRAND,202812,2025-07-18,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
613,00201790,All Other Pharmaceut,,BRAND,202812,2025-07-25,-0.03,8423410.24,,0.57,66.96,100.0,37.73,82.92,90.28,48.49,100.0,-0.0,1.0,24.23,0.2,0.0,,82.92,100.0,60.6
614,00201790,All Other Pharmaceut,,BRAND,202812,2025-08-01,-0.15,1566330.21,,13.15,66.96,100.0,26.82,53.21,69.85,51.99,100.0,-0.0,1.0,24.96,0.28,0.0,,53.21,100.0,49.0
615,00201790,All Other Pharmaceut,,BRAND,202812,2025-08-08,12.68,31739589.53,,54.86,69.45,100.0,53.94,85.09,93.14,53.94,100.0,0.0,1.0,28.93,0.37,0.0,,85.09,100.0,63.04
616,00201790,All Other Pharmaceut,,BRAND,202812,2025-08-15,-11.23,28373449.1,,68.0,69.36,100.0,60.34,89.22,93.42,60.34,100.0,-0.0,1.0,33.42,0.4,0.0,,89.22,100.0,64.78
617,00201790,All Other Pharmaceut,,BRAND,202812,2025-08-22,-0.87,3393002.38,,38.98,69.32,100.0,20.86,50.94,63.75,66.12,100.0,-0.0,1.0,36.29,0.49,0.0,,50.94,100.0,49.73
618,00201790,All Other Pharmaceut,,BRAND,202812,2025-08-26,,0.0,,,69.62,,,,,,,,,0.0,0.0,0.0,,,,
619,00201790,All Other Pharmaceut,,BRAND,202812,2025-08-29,2.25,5844209.49,,58.22,67.12,97.99,29.4,70.55,80.64,54.41,100.0,0.0,1.0,31.73,0.27,0.0,,69.13,100.0,55.97
620,00201790,All Other Pharmaceut,,BRAND,202812,2025-09-05,-2.3,5399937.86,,65.84,65.83,56.7,38.02,78.04,86.42,68.34,100.0,-0.0,1.0,26.02,0.34,1.08,,44.25,100.0,58.67
621,00201790,All Other Pharmaceut,,BRAND,202812,2025-09-12,-1.51,6375592.46,,35.81,65.17,81.37,12.03,50.25,71.27,73.04,100.0,-0.0,1.0,29.23,0.43,0.81,,40.88,100.0,47.61
622,00201790,All Other Pharmaceut,,BRAND,202812,2025-09-18,8.03,27287162.62,,40.41,62.01,82.97,62.57,79.46,87.33,81.97,100.0,0.0,1.0,36.45,0.72,1.42,,65.93,100.0,58.99
623,00201790,All Other Pharmaceut,,BRAND,202812,2025-09-19,0.05,2207588.17,,3.16,61.39,51.78,9.02,34.4,50.13,73.81,100.0,0.0,1.0,23.5,0.59,1.58,,17.81,100.0,40.3
624,00201790,All Other Pharmaceut,,BRAND,202812,2025-09-26,0.01,6508138.46,,0.28,65.33,70.49,13.71,47.19,60.73,49.6,100.0,0.0,1.0,27.69,0.49,0.95,,33.26,100.0,46.64
625,00201790,All Other Pharmaceut,,BRAND,202812,2025-10-03,-0.1,5144353.13,,2.86,65.45,48.96,17.34,52.35,63.89,58.18,100.0,-0.0,1.0,26.19,0.5,1.09,,25.63,100.0,48.79
626,00201790,All Other Pharmaceut,,BRAND,202812,2025-10-10,0.0,0.0,,,65.47,,,,,,,,,0.0,0.0,0.0,,,,
627,00201790,All Other Pharmaceut,,BRAND,202812,2025-10-17,-0.32,9089480.44,,5.18,63.6,73.62,8.45,34.5,47.01,42.05,100.0,-0.0,1.0,39.89,0.4,0.0,,25.4,100.0,40.58
628,00201790,All Other Pharmaceut,,BRAND,202812,2025-10-24,-1.84,8445343.2,,33.41,61.73,74.98,18.88,46.78,62.31,40.05,100.0,-0.0,1.0,31.7,0.59,3.37,,35.08,100.0,45.38
629,00201790,All Other Pharmaceut,,BRAND,202812,2025-10-31,1.28,6132952.48,,31.33,64.34,74.35,20.96,74.1,82.46,40.48,100.0,0.0,1.0,24.16,0.46,1.74,,55.09,100.0,56.91
630,00201790,All Other Pharmaceut,,BRAND,202812,2025-11-07,2.29,6008853.13,,58.14,65.88,75.93,26.41,68.81,77.84,27.69,100.0,0.0,1.0,31.11,0.48,1.34,,52.25,100.0,55.47
631,00201790,All Other Pharmaceut,,BRAND,202812,2025-11-14,-0.65,4302903.42,,23.63,65.64,91.46,36.3,65.11,75.56,41.18,100.0,-0.0,1.0,26.57,0.44,2.27,,59.55,100.0,53.77
632,00201790,All Other Pharmaceut,,BRAND,202812,2025-11-19,62.75,106125831.7,,90.07,63.78,11.05,87.71,93.37,95.42,88.37,100.0,0.0,1.0,38.68,0.75,3.7,,10.32,100.0,65.35
633,00201790,All Other Pharmaceut,,BRAND,202812,2025-11-21,59.58,97946847.03,,94.75,59.35,3.72,94.94,98.3,98.72,96.75,100.0,0.0,1.0,19.73,0.56,1.77,,3.65,100.0,64.93
634,00201790,All Other Pharmaceut,,BRAND,202812,2025-11-28,-44.12,111179401.53,,98.63,65.41,99.6,83.64,98.13,98.7,83.9,100.0,-0.0,1.0,29.32,0.52,1.07,,97.74,100.0,67.16
635,00201790,All Other Pharmaceut,,BRAND,202812,2025-12-05,8.87,15680958.56,,78.57,65.59,21.13,76.64,87.93,91.36,83.16,100.0,0.0,1.0,30.41,0.56,2.47,,18.58,100.0,63.29
636,00201790,All Other Pharmaceut,,BRAND,202812,2025-12-12,0.58,2639434.14,,33.39,64.84,83.62,25.59,45.05,56.1,42.52,100.0,0.0,1.0,25.03,0.55,2.21,,37.67,100.0,45.78
637,00201790,All Other Pharmaceut,,BRAND,202812,2025-12-17,-39.01,104775117.59,,92.87,64.16,98.25,88.76,93.36,94.74,89.21,100.0,-0.0,1.0,40.81,0.87,2.65,,91.72,100.0,65.9
638,00201790,All Other Pharmaceut,,BRAND,202812,2025-12-19,-3.05,13531436.16,,34.43,59.11,28.62,34.34,68.39,76.57,52.66,100.0,-0.0,1.0,26.62,0.69,2.56,,19.58,100.0,53.3
639,00201790,All Other Pharmaceut,,BRAND,202812,2025-12-26,2.88,9751071.04,,43.5,64.01,77.27,47.96,83.09,90.31,47.97,100.0,0.0,1.0,17.68,0.39,0.69,,64.2,100.0,60.14
640,00201790,All Other Pharmaceut,,BRAND,202812,2026-01-02,4.52,10591448.98,,64.65,81.13,87.13,40.62,59.43,69.32,40.62,11.88,90.84,-0.61,25.03,0.19,0.44,,51.79,78.96,56.87
641,00201790,All Other Pharmaceut,,BRAND,202812,2026-01-09,-8.9,17104562.94,,85.67,60.62,99.57,88.77,92.12,94.09,94.17,100.0,-0.0,1.0,17.71,0.23,0.08,,91.73,100.0,61.87
642,00201790,All Other Pharmaceut,,BRAND,202812,2026-01-16,-25.43,50332101.86,,74.0,48.61,59.98,18.58,62.56,75.46,33.74,100.0,-0.0,1.0,43.62,0.41,0.36,,37.52,100.0,45.84
643,00201790,All Other Pharmaceut,,BRAND,202812,2026-01-23,-35.46,68136152.11,,76.34,42.66,42.25,21.15,62.97,77.45,48.11,-916.88,-13.87,0.88,22.36,0.49,1.22,,26.6,903.01,43.89
644,00201790,All Other Pharmaceut,,BRAND,202812,2026-01-30,-4.72,8936465.85,,56.84,47.74,19.76,43.81,66.42,76.78,48.37,100.0,-0.0,1.0,27.55,0.34,1.46,,13.12,100.0,46.8
645,00201790,All Other Pharmaceut,,BRAND,202812,2026-02-06,0.48,12967829.7,,3.81,51.59,54.88,26.18,46.59,58.98,33.04,200.98,-100.98,0.92,29.8,0.32,0.0,,25.57,301.96,40.34
11100,03302043,ABRAXANE,,BRAND,202612,2025-07-18,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
11101,03302043,ABRAXANE,,BRAND,202612,2025-07-25,6.48,8848301.26,,72.68,97.16,100.0,26.76,76.88,98.03,71.6,100.0,0.0,1.0,25.55,0.25,0.0,,76.88,100.0,70.45
11102,03302043,ABRAXANE,,BRAND,202612,2025-08-01,-4.17,14676118.95,,30.01,97.14,100.0,22.97,61.4,77.26,53.95,100.0,-0.0,1.0,41.91,0.49,0.0,,61.4,100.0,65.06
11103,03302043,ABRAXANE,,BRAND,202612,2025-08-08,2.72,20394410.21,,13.51,97.14,100.0,13.67,44.66,61.95,32.83,100.0,0.0,1.0,69.85,0.84,0.0,,44.66,100.0,59.51
11104,03302043,ABRAXANE,,BRAND,202612,2025-08-15,3.22,17691190.88,,18.91,97.12,100.0,17.08,55.83,81.05,58.9,100.0,0.0,1.0,37.78,0.55,0.0,,55.83,100.0,63.0
11105,03302043,ABRAXANE,,BRAND,202612,2025-08-22,-2.9,28668710.13,,10.84,97.14,100.0,19.88,64.44,88.32,78.08,100.0,-0.0,1.0,34.56,0.45,0.0,,64.44,100.0,66.13
11106,03302043,ABRAXANE,,BRAND,202612,2025-08-26,,0.0,,,97.14,,,,,,,,,0.0,0.0,0.0,,,,
11107,03302043,ABRAXANE,,BRAND,202612,2025-08-29,2.69,15918947.18,,17.62,94.29,42.3,39.47,77.03,93.97,83.74,100.0,0.0,1.0,29.55,0.31,0.0,,32.58,100.0,69.58
11108,03302043,ABRAXANE,,BRAND,202612,2025-09-05,2.35,14260095.65,,17.63,87.14,80.72,10.12,42.17,70.92,36.74,100.0,0.0,1.0,55.74,0.73,0.82,,34.04,100.0,54.15
11109,03302043,ABRAXANE,,BRAND,202612,2025-09-12,-1.55,28028462.68,,6.05,81.43,62.82,25.81,75.87,90.59,40.66,100.0,-0.0,1.0,37.72,0.56,0.88,,47.66,100.0,64.78
11110,03302043,ABRAXANE,,BRAND,202612,2025-09-18,-8.38,39925776.38,,23.45,75.71,39.13,15.74,48.47,69.53,48.39,100.0,-0.0,1.0,66.04,1.14,2.83,,18.97,100.0,53.48
11111,03302043,ABRAXANE,,BRAND,202612,2025-09-19,-7.81,24694654.72,,34.12,75.71,34.83,25.44,77.5,92.32,61.12,100.0,-0.0,1.0,22.64,0.64,0.94,,26.99,100.0,63.4
11112,03302043,ABRAXANE,,BRAND,202612,2025-09-26,2.78,5734023.11,,47.22,90.37,85.46,21.11,83.14,91.87,88.68,100.0,0.0,1.0,27.05,0.47,0.0,,71.05,100.0,70.98
11113,03302043,ABRAXANE,,BRAND,202612,2025-10-03,-4.08,24928454.2,,16.37,80.85,73.69,15.88,45.41,68.27,49.06,100.0,-0.0,1.0,55.26,0.85,1.75,,33.46,100.0,53.34
11114,03302043,ABRAXANE,,BRAND,202612,2025-10-10,0.0,0.0,,,82.76,,,,,,,,,0.0,0.0,0.0,,,,
11115,03302043,ABRAXANE,,BRAND,202612,2025-10-17,1.55,34326316.65,,4.63,81.94,56.67,19.79,49.18,71.48,58.86,100.0,0.0,1.0,63.56,0.67,0.0,,27.87,100.0,54.69
11116,03302043,ABRAXANE,,BRAND,202612,2025-10-24,7.61,24873008.52,,29.73,73.61,64.6,27.0,58.37,82.59,66.32,100.0,0.0,1.0,41.51,0.78,4.72,,37.71,100.0,55.39
11117,03302043,ABRAXANE,,BRAND,202612,2025-10-31,2.4,5499948.16,,45.88,81.38,27.69,56.8,88.02,95.99,56.93,100.0,0.0,1.0,20.34,0.35,0.0,,24.37,100.0,68.93
11118,03302043,ABRAXANE,,BRAND,202612,2025-11-07,0.15,12699563.57,,1.33,79.58,69.57,13.44,49.06,66.81,36.11,100.0,0.0,1.0,59.29,0.77,0.0,,34.13,100.0,54.04
11119,03302043,ABRAXANE,,BRAND,202612,2025-11-14,-3.21,11666522.24,,30.3,77.3,64.61,26.42,56.62,79.18,32.66,100.0,-0.0,1.0,27.52,0.41,0.0,,36.58,100.0,54.94
11120,03302043,ABRAXANE,,BRAND,202612,2025-11-19,0.72,36687083.69,,2.05,77.3,67.95,23.96,65.54,79.16,46.87,100.0,0.0,1.0,60.55,1.0,1.83,,44.53,100.0,60.47
11121,03302043,ABRAXANE,,BRAND,202612,2025-11-21,69.94,93517233.19,,79.71,73.94,13.59,47.6,91.26,98.34,48.07,100.0,0.0,1.0,20.95,0.53,0.95,,12.4,100.0,67.84
11122,03302043,ABRAXANE,,BRAND,202612,2025-11-28,-23.38,59010740.82,,71.77,84.4,17.57,75.44,92.61,96.53,78.05,100.0,-0.0,1.0,35.29,0.52,0.0,,16.27,100.0,72.53
11123,03302043,ABRAXANE,,BRAND,202612,2025-12-05,-7.71,53022088.78,,20.18,81.56,47.38,31.05,80.2,89.39,84.38,100.0,-0.0,1.0,51.3,0.72,0.0,,38.0,100.0,67.09
11124,03302043,ABRAXANE,,BRAND,202612,2025-12-12,-0.18,24210556.16,,0.95,72.14,74.91,22.34,79.04,94.65,74.42,100.0,-0.0,1.0,25.74,0.49,0.0,,59.21,100.0,62.12
